Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,exponential_Y0,exponential_r,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r,mean_4points_afterK,mean_9points_afterK,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate
0406J2,120.1,0.068444444,270.1,0.503916667,300.1,0.531361111,330.1,0.546277778,0.399277706,0.027831868,0.010974662,2,22,0.626504953,4.478964036,-0.021104775,0.545644445,0.587544445,22,0.652583333,0.649129629,690.1,2220.1,-4.80E-05,5070.1,7260.1,-3.65E-05,0.535632132,0.012678598,0,0,0
0407J2,30.1,0.098472222,240.1,0.689833333,270.1,0.706916667,300.1,0.708361111,0.278096503,0.092952544,0.008707603,2,11,0.777094369,3.061196991,-0.020252989,0.701838889,0.676063889,12,0.709277778,0.704148148,1260.1,7650.1,-8.16E-05,7680.1,8310.1,-6.41E-06,0.407786616,0.003776721,0,0,0
0407J2,30.1,0.063472222,240.1,0.688833333,270.1,0.728916667,300.1,0.723361111,0.34062814,0.070375871,0.00978664,2,11,0.807555033,3.398854633,-0.020452064,0.712638889,0.685163889,10,0.728916667,0.713703704,1170.1,7680.1,-7.87E-05,0,0,0,0,0,0,0,0
0407J2,30.1,0.082472222,240.1,0.684833333,270.1,0.720916667,300.1,0.714361111,0.302387709,0.077401463,0.009364588,2,13,0.753881322,3.335467548,-0.021437768,0.710638889,0.684663889,12,0.722277778,0.715814815,420.1,750.1,-0.000354377,1140.1,2550.1,-5.93E-05,0.650316551,0.013148593,0,0,0
0407J2,30.1,0.083472222,240.1,0.679833333,270.1,0.711916667,300.1,0.706361111,0.299619109,0.074463974,0.00948908,2,13,0.743726081,3.417509794,-0.021905057,0.703038889,0.679963889,12,0.716277778,0.707814815,420.1,750.1,-0.000373491,1170.1,2490.1,-5.33E-05,0.645133951,0.011053721,0,0,0
0408J2,30.1,0.081472222,240.1,0.500833333,270.1,0.514916667,300.1,0.528361111,0.259430178,0.062193434,0.008745,2,21,0.608501044,2.719556212,-0.015849699,0.531438889,0.564463889,20,0.626416667,0.61312963,990.1,1830.1,-6.10E-05,1860.1,4650.1,-2.17E-05,0.5490526,0.010974763,0,0,0
0408J2,30.1,0.049472222,210.1,0.375305556,240.1,0.463833333,270.1,0.494916667,0.337721528,0.041519853,0.010533613,2,21,0.583244197,3.093109586,-0.017301761,0.473738889,0.519036111,34,0.615055556,0.598342593,1050.1,1860.1,-7.42E-05,1890.1,3810.1,-4.63E-05,0.543726923,0.014594188,0,0,0
0408J2,30.1,0.066472222,210.1,0.387305556,240.1,0.473833333,270.1,0.506916667,0.293738298,0.054477366,0.009416572,2,21,0.594856714,2.793025238,-0.016177335,0.484138889,0.530336111,20,0.619416667,0.60312963,1020.1,3090.1,-4.90E-05,0,0,0,0,0,0,0,0
0408J2,30.1,0.073472222,270.1,0.498916667,300.1,0.511361111,330.1,0.524277778,0.23944146,0.069635031,0.007570073,2,21,0.587028602,2.766703915,-0.015694308,0.526244445,0.552544445,38,0.666611111,0.635009259,1140.1,1890.1,-0.00020754,0,0,0,0,0,0,0,0
0409J2,90.1,0.066888889,240.1,0.462833333,270.1,0.498916667,300.1,0.526361111,0.38686683,0.033604496,0.011159564,2,17,0.587287902,4.012974379,-0.021626646,0.517038889,0.557563889,27,0.621916667,0.616314815,690.1,5040.1,-3.89E-05,0,0,0,0,0,0,0,0
0409J2,90.1,0.065888889,240.1,0.463833333,270.1,0.500916667,300.1,0.525361111,0.390311094,0.033853549,0.011131198,4,17,0.591634629,3.992164539,-0.021425472,0.518438889,0.560463889,25,0.631166667,0.625398148,690.1,5040.1,-4.44E-05,0,0,0,0,0,0,0,0
0409J2,90.1,0.063888889,240.1,0.482833333,270.1,0.512916667,300.1,0.535361111,0.404505213,0.031424387,0.011596997,4,18,0.608908207,4.075711492,-0.021692992,0.530638889,0.574263889,24,0.647277778,0.643638889,690.1,5070.1,-4.39E-05,0,0,0,0,0,0,0,0
0409J2,90.1,0.074888889,240.1,0.465833333,270.1,0.502916667,300.1,0.526361111,0.365564476,0.035917108,0.010894493,4,20,0.602517851,3.762554219,-0.020042935,0.518838889,0.560163889,24,0.625277778,0.622638889,660.1,5040.1,-4.47E-05,5070.1,7230.1,-3.48E-05,0.487245814,0.011969184,0,0,0
0410J2,90.1,0.060888889,270.1,0.515916667,300.1,0.544361111,330.1,0.565277778,0.35614909,0.041619082,0.009674202,4,18,0.622368144,4.219261986,-0.0215014,0.558844445,0.598944445,19,0.649638889,0.648546296,630.1,5040.1,-4.40E-05,0,0,0,0,0,0,0,0
0410J2,90.1,0.067888889,270.1,0.513916667,300.1,0.543361111,330.1,0.560277778,0.33736479,0.039712245,0.009743405,2,19,0.627079528,3.925438334,-0.019531224,0.556444445,0.594544445,20,0.644416667,0.642462963,630.1,5040.1,-4.27E-05,0,0,0,0,0,0,0,0
0410J2,90.1,0.067888889,270.1,0.512916667,300.1,0.540361111,330.1,0.558277778,0.337040168,0.037122148,0.009972608,2,18,0.623393533,4.070256168,-0.02012298,0.556244445,0.594144445,20,0.645416667,0.642796296,630.1,5010.1,-4.13E-05,0,0,0,0,0,0,0,0
0410J2,150.1,0.140722222,270.1,0.498916667,300.1,0.527361111,330.1,0.545277778,0.316412798,0.042037434,0.009331369,2,18,0.614333603,3.986961464,-0.01939026,0.542444445,0.581744445,20,0.632416667,0.63012963,630.1,5010.1,-3.46E-05,0,0,0,0,0,0,0,0
0411J2,120.1,0.060444444,300.1,0.484361111,330.1,0.514277778,360.1,0.527805556,0.346851011,0.03116589,0.009431658,2,18,0.593384761,4.521616229,-0.01988585,0.529255556,0.565194445,17,0.615388889,0.604203704,600.1,2850.1,-4.74E-05,2880.1,5370.1,-2.76E-05,0.50690873,0.010863838,0,0,0
0411J2,150.1,0.105722222,300.1,0.502361111,330.1,0.531277778,360.1,0.543805556,0.31170082,0.040466947,0.008616223,2,18,0.610095887,4.38470152,-0.019478609,0.546255556,0.582094445,17,0.627388889,0.619537037,630.1,1320.1,-6.35E-05,0,0,0,0,0,0,0,0
0411J2,60.1,0.047222222,240.1,0.362833333,270.1,0.459916667,300.1,0.509361111,0.339846501,0.018487489,0.012560536,2,18,0.614733983,4.193711409,-0.018966949,0.483238889,0.545063889,17,0.627388889,0.62387037,600.1,1320.1,-6.96E-05,4200.1,5370.1,-3.70E-05,0.522256944,0.007760152,0,0,0
0411J2,60.1,0.045222222,240.1,0.347833333,270.1,0.446916667,300.1,0.498361111,0.340022472,0.02008291,0.012083776,2,18,0.60689505,4.05957605,-0.01827773,0.470438889,0.533963889,17,0.619388889,0.614537037,600.1,4080.1,-4.30E-05,5490.1,7260.1,-3.19E-05,0.4753,0.0098109,0,0,0
0412J2,60.1,0.162222222,240.1,0.710833333,270.1,0.728916667,300.1,0.731361111,0.246245142,0.106742818,0.008201205,2,13,0.772645866,2.854952174,-0.019814118,0.727638889,0.715763889,12,0.738277778,0.732814815,450.1,780.1,-0.000335897,0,0,0,0,0,0,0,0
0412J2,30.1,0.116472222,240.1,0.713833333,270.1,0.730916667,300.1,0.734361111,0.258999529,0.105933817,0.008295177,2,13,0.770806201,2.93205523,-0.020584574,0.729638889,0.711263889,12,0.741277778,0.734481482,420.1,960.1,-0.000283986,0,0,0,0,0,0,0,0
0412J2,30.1,0.118472222,240.1,0.713833333,270.1,0.739916667,300.1,0.731361111,0.256567284,0.096504238,0.008630929,2,13,0.778332872,3.013073997,-0.020304186,0.732838889,0.716463889,12,0.742277778,0.736814815,420.1,1110.1,-0.000227202,0,0,0,0,0,0,0,0
0412J2,30.1,0.111472222,240.1,0.684833333,270.1,0.719916667,300.1,0.718361111,0.259342867,0.093924873,0.008600277,2,13,0.756054581,3.063581974,-0.020636102,0.712838889,0.698863889,12,0.727277778,0.719814815,420.1,1200.1,-0.000288774,0,0,0,0,0,0,0,0
0413J2,120.1,0.057444444,240.1,0.336833333,270.1,0.399916667,300.1,0.433361111,0.442192489,0.010494926,0.014548018,4,17,0.520861479,4.738079406,-0.021591479,0.421038889,0.472763889,16,0.537638889,0.530666667,600.1,4410.1,-4.41E-05,5490.1,7200.1,-2.46E-05,0.390224138,0.00805193,0,0,0
0413J2,120.1,0.075444444,240.1,0.357833333,270.1,0.422916667,300.1,0.454361111,0.389167696,0.019369597,0.012285818,4,18,0.567054959,4.017975974,-0.018452774,0.446038889,0.503863889,17,0.580388889,0.575537037,600.1,4170.1,-4.71E-05,4200.1,7200.1,-2.70E-05,0.429993399,0.012914045,0,0,0
0413J2,90.1,0.062888889,240.1,0.380833333,270.1,0.444916667,300.1,0.472361111,0.360198466,0.025827031,0.011359445,4,17,0.57054679,3.820285976,-0.018424297,0.465238889,0.516963889,16,0.583638889,0.574,570.1,4080.1,-5.28E-05,5490.1,7230.1,-2.63E-05,0.418223164,0.008568202,0,0,0
0413J2,120.1,0.085444444,240.1,0.359833333,270.1,0.426916667,300.1,0.463361111,0.359443643,0.023092801,0.011579042,2,21,0.556719108,3.876958728,-0.018327615,0.448238889,0.500763889,18,0.571583333,0.56087037,600.1,3990.1,-5.17E-05,4770.1,7200.1,-2.47E-05,0.412003388,0.010322701,0,0,0
0414J2,120.1,0.115444444,270.1,0.505916667,300.1,0.536361111,330.1,0.564277778,0.295516511,0.051924979,0.008757583,2,21,0.629202071,3.731447874,-0.018948813,0.554244445,0.591644445,24,0.651277778,0.649972222,720.1,4320.1,-3.49E-05,0,0,0,0,0,0,0,0
0414J2,120.1,0.102444444,270.1,0.508916667,300.1,0.540361111,330.1,0.565277778,0.320592728,0.044466755,0.009328596,2,23,0.629299229,4.041332693,-0.020141024,0.557244445,0.591944445,24,0.648277778,0.644638889,720.1,5040.1,-3.72E-05,5070.1,7200.1,-3.48E-05,0.526399691,0.012022071,0,0,0
0414J2,90.1,0.055888889,270.1,0.488916667,300.1,0.516361111,330.1,0.540277778,0.361471078,0.034933755,0.010072645,2,23,0.531237247,-0.121248257,-0.005386852,0.531244445,0.567844445,22,0.627583333,0.624462963,720.1,4380.1,-3.87E-05,0,0,0,0,0,0,0,0
0414J2,120.1,0.078444444,270.1,0.480916667,300.1,0.508361111,330.1,0.527277778,0.36266067,0.029369231,0.010587954,2,23,0.503069069,-0.124057823,-0.005571883,0.520644445,0.553144445,22,0.609583333,0.605796296,720.1,2250.1,-5.18E-05,2280.1,7260.1,-2.71E-05,0.527015469,0.020217105,0,0,0
0415J2,120.1,0.061444444,270.1,0.445916667,300.1,0.479361111,330.1,0.498277778,0.396399734,0.022666632,0.011268297,5,19,0.557488928,4.872168477,-0.022805004,0.495844445,0.530044445,18,0.580583333,0.567203704,570.1,2370.1,-8.48E-05,2400.1,5370.1,-2.45E-05,0.441726111,0.011951245,0,0,0
0415J2,120.1,0.065444444,240.1,0.363833333,270.1,0.434916667,300.1,0.467361111,0.428873572,0.015546424,0.013317121,2,17,0.546723526,4.553889598,-0.021538909,0.451838889,0.501863889,16,0.567638889,0.558333333,570.1,3750.1,-5.77E-05,5490.1,7260.1,-2.32E-05,0.40735,0.008408329,0,0,0
0415J2,120.1,0.069444444,240.1,0.381833333,270.1,0.448916667,300.1,0.477361111,0.426114287,0.017666556,0.012975518,2,19,0.414752372,0.448059122,-0.008940585,0.462238889,0.510963889,16,0.606638889,0.568666667,570.1,2400.1,-0.000101551,2430.1,5370.1,-2.28E-05,0.431116723,0.011192522,0,0,0
0415J2,120.1,0.086444444,240.1,0.385833333,270.1,0.450916667,300.1,0.475361111,0.373975889,0.023791474,0.011762301,2,17,0.549795703,4.005155221,-0.019836087,0.463438889,0.506963889,16,0.564638889,0.555,570.1,3720.1,-6.17E-05,5490.1,7260.1,-2.08E-05,0.400033333,0.007957484,0,0,0
0416J2,120.1,0.090444444,240.1,0.359833333,270.1,0.455916667,300.1,0.481361111,0.345226294,0.0300606,0.010447671,4,18,0.596578227,3.715914734,-0.017212364,0.468638889,0.526863889,18,0.611583333,0.60887037,630.1,3780.1,-5.61E-05,5490.1,7260.1,-2.61E-05,0.451833333,0.008679027,0,0,0
0416J2,120.1,0.085444444,240.1,0.365833333,270.1,0.457916667,300.1,0.486361111,0.363577867,0.028391481,0.010788705,4,18,0.60226938,3.795375343,-0.017586385,0.473838889,0.533163889,18,0.618583333,0.61687037,600.1,3780.1,-5.93E-05,5490.1,7260.1,-2.73E-05,0.4489,0.008782092,0,0,0
0416J2,150.1,0.112722222,270.1,0.444916667,300.1,0.476361111,330.1,0.509277778,0.343240105,0.027911451,0.010341408,4,18,0.582678708,4.28581939,-0.019388147,0.500044445,0.543144445,18,0.596583333,0.595537037,600.1,3750.1,-5.52E-05,0,0,0,0,0,0,0,0
0416J2,150.1,0.090722222,240.1,0.316833333,270.1,0.410916667,300.1,0.456361111,0.416857847,0.018581941,0.012010721,4,17,0.548416196,4.525186529,-0.020421032,0.433838889,0.491063889,17,0.566388889,0.564537037,600.1,3720.1,-5.29E-05,5490.1,7290.1,-2.41E-05,0.41598725,0.008255044,0,0,0
0801H2,90.1,0.064029412,270.1,0.466764706,300.1,0.494352941,330.1,0.514823529,0.331080458,0.037331864,0.009642209,2,17,0.576138061,3.945650525,-0.019617497,0.512852941,0.545414706,16,0.589529412,0.581794118,570.1,2430.1,-0.000101053,3000.1,6090.1,-1.82E-05,0.422438348,0.009935066,0,0,0
0801H2,90.1,0.054029412,240.1,0.398882353,270.1,0.438764706,300.1,0.462352941,0.399827591,0.020074489,0.012576477,2,17,0.536471,4.217028622,-0.021044915,0.457417647,0.498182353,16,0.551529412,0.545127451,570.1,2430.1,-8.70E-05,2970.1,6090.1,-1.70E-05,0.406180112,0.009587239,0,0,0
0801H2,90.1,0.054029412,270.1,0.457764706,300.1,0.487352941,330.1,0.512823529,0.356137791,0.036460822,0.009666017,2,16,0.565816377,4.135500676,-0.02063396,0.510252941,0.536814706,15,0.579529412,0.567705883,540.1,2430.1,-8.18E-05,2940.1,6090.1,-1.96E-05,0.423691731,0.010447831,0,0,0
0801H2,90.1,0.065029412,270.1,0.475764706,300.1,0.501352941,330.1,0.524823529,0.331680626,0.046885835,0.00887862,2,16,0.583395504,3.767096196,-0.01937766,0.524452941,0.553114706,15,0.595529412,0.584372549,540.1,2460.1,-8.75E-05,2970.1,6090.1,-1.90E-05,0.437837255,0.010201855,0,0,0
0802H2,90.1,0.096029412,240.1,0.630882353,270.1,0.672764706,300.1,0.673352941,0.376492976,0.061930863,0.009971139,2,11,0.707572833,4.265289955,-0.026104166,0.666017647,0.668182353,13,0.677264706,0.67504902,480.1,3540.1,-6.63E-05,0,0,0,0,0,0,0,0
0802H2,90.1,0.091029412,240.1,0.631882353,270.1,0.678764706,300.1,0.679352941,0.387504113,0.056595513,0.010333397,2,11,0.720029348,4.28704118,-0.025565769,0.670817647,0.669782353,12,0.682823529,0.681147059,480.1,2460.1,-7.30E-05,0,0,0,0,0,0,0,0
0802H2,30.1,0.049058824,240.1,0.645882353,270.1,0.685764706,300.1,0.689352941,0.368228186,0.061492098,0.010158002,2,11,0.72710295,3.951237275,-0.02462931,0.680817647,0.680682353,13,0.692264706,0.689715686,480.1,2520.1,-6.92E-05,0,0,0,0,0,0,0,0
0802H2,30.1,0.059058824,240.1,0.683882353,270.1,0.698764706,300.1,0.700352941,0.349893134,0.074098746,0.009608811,2,11,0.740169145,3.72981543,-0.024433871,0.697217647,0.693882353,12,0.701823529,0.701147059,480.1,2490.1,-6.54E-05,0,0,0,0,0,0,0,0
0803H2,30.1,0.069058824,240.1,0.685882353,270.1,0.704764706,300.1,0.708352941,0.327963922,0.075044133,0.009610526,2,11,0.754390105,3.696419204,-0.02399494,0.693017647,0.664882353,11,0.708352941,0.704313725,1410.1,6390.1,-7.19E-05,0,0,0,0,0,0,0,0
0803H2,90.1,0.082029412,240.1,0.646882353,270.1,0.682764706,300.1,0.686352941,0.413017315,0.048557637,0.01107267,2,13,0.704613725,4.821478979,-0.02879799,0.678217647,0.650582353,12,0.694823529,0.687147059,1290.1,6390.1,-7.69E-05,0,0,0,0,0,0,0,0
0803H2,30.1,0.043058824,240.1,0.679882353,270.1,0.714764706,300.1,0.721352941,0.394193227,0.054070031,0.010895291,2,13,0.736685017,4.424709113,-0.027294433,0.708617647,0.679382353,12,0.727823529,0.716147059,1380.1,6390.1,-8.27E-05,0,0,0,0,0,0,0,0
0803H2,30.1,0.051058824,240.1,0.678882353,270.1,0.712764706,300.1,0.715352941,0.369638495,0.059602078,0.010506993,2,13,0.736278255,4.260625886,-0.026745343,0.707617647,0.679682353,12,0.721823529,0.715480392,420.1,780.1,-0.000228701,0,0,0,0,0,0,0,0
0804H2,90.1,0.077029412,210.1,0.327911765,240.1,0.410882353,270.1,0.449764706,0.36213931,0.028147525,0.011696586,2,17,0.401956126,0.407058713,-0.008795476,0.421547059,0.471644118,17,0.544323529,0.541715686,570.1,900.1,-0.000291128,2880.1,6090.1,-3.69E-05,0.459700708,0.018266527,0,0,0
0804H2,30.1,0.038058824,210.1,0.309911765,240.1,0.387882353,270.1,0.444764706,0.349525778,0.028161171,0.011536934,2,17,0.518889353,3.465963373,-0.018440199,0.411747059,0.461244118,16,0.529529412,0.522127451,570.1,990.1,-0.000175112,2970.1,6090.1,-3.58E-05,0.447265826,0.017361536,0,0,0
0804H2,30.1,0.042058824,210.1,0.321911765,240.1,0.402882353,270.1,0.451764706,0.339201379,0.029301989,0.011459402,2,19,0.520136932,3.394892283,-0.018306364,0.416547059,0.462144118,18,0.538294118,0.530607843,600.1,1080.1,-0.000265095,0,0,0,0,0,0,0,0
0804H2,30.1,0.050058824,210.1,0.284911765,240.1,0.375882353,270.1,0.430764706,0.289830124,0.033144371,0.010351042,2,17,0.524133844,3.253638376,-0.016717123,0.398547059,0.453844118,17,0.528323529,0.52604902,570.1,1140.1,-0.000166089,2970.1,6090.1,-3.70E-05,0.442237255,0.017773834,0,0,0
0805H2,30.1,0.062058824,240.1,0.664882353,270.1,0.691764706,300.1,0.691352941,0.338789629,0.061912084,0.010211108,2,13,0.716462035,3.981197193,-0.025180623,0.686417647,0.659382353,12,0.698823529,0.691813725,420.1,750.1,-0.000316104,0,0,0,0,0,0,0,0
0805H2,30.1,0.068058824,240.1,0.672882353,270.1,0.701764706,300.1,0.711352941,0.327314016,0.070248619,0.009736648,2,13,0.741765843,3.635183102,-0.023119917,0.703417647,0.679682353,12,0.722823529,0.714147059,420.1,750.1,-0.000343377,0,0,0,0,0,0,0,0
0805H2,30.1,0.059058824,240.1,0.668882353,270.1,0.701764706,300.1,0.708352941,0.346724889,0.065717709,0.0100057,2,12,0.744846721,3.779678342,-0.023689458,0.698817647,0.674582353,12,0.712823529,0.707813725,420.1,780.1,-0.000371558,0,0,0,0,0,0,0,0
0805H2,30.1,0.059058824,240.1,0.657882353,270.1,0.688764706,300.1,0.694352941,0.344356022,0.055620958,0.010585306,2,13,0.723086517,4.051607155,-0.024768491,0.687617647,0.664782353,12,0.703823529,0.697147059,450.1,810.1,-0.00030599,0,0,0,0,0,0,0,0
0806H2,90.1,0.063029412,210.1,0.324911765,240.1,0.409882353,270.1,0.449764706,0.409988045,0.027106384,0.012104882,2,16,0.556801762,3.644244537,-0.019085014,0.432947059,0.492344118,15,0.569529412,0.560705883,570.1,2460.1,-9.02E-05,2970.1,6120.1,-2.39E-05,0.421182575,0.012234248,0,0,0
0806H2,90.1,0.059029412,210.1,0.318911765,240.1,0.406882353,270.1,0.443764706,0.421719659,0.024318164,0.01251174,2,16,0.542237963,3.774096917,-0.019793645,0.425547059,0.482444118,15,0.557529412,0.547705883,540.1,2430.1,-8.48E-05,2970.1,6120.1,-2.33E-05,0.411512764,0.012113086,0,0,0
0806H2,90.1,0.048029412,270.1,0.415764706,300.1,0.443352941,330.1,0.459823529,0.359717653,0.030251781,0.009994131,2,17,0.518180147,4.138546847,-0.020257198,0.460452941,0.490914706,16,0.531529412,0.524794118,600.1,2430.1,-9.36E-05,2970.1,6120.1,-1.81E-05,0.39681465,0.010281263,0,0,0
0806H2,90.1,0.077029412,210.1,0.367911765,240.1,0.458882353,270.1,0.482764706,0.390913954,0.028930812,0.0122205,2,16,0.589168083,3.584410676,-0.019164689,0.469147059,0.527744118,16,0.603529412,0.599127451,570.1,2430.1,-0.000110484,2970.1,6090.1,-2.86E-05,0.443408683,0.014447102,0,0,0
0807H2,30.1,0.069058824,210.1,0.342911765,240.1,0.412882353,270.1,0.439764706,0.267085751,0.055306398,0.008625909,2,18,0.442802002,-0.096604714,-0.006786794,0.418347059,0.475244118,15,0.545529412,0.536372549,540.1,2400.1,-8.41E-05,3390.1,6120.1,-1.83E-05,0.383651321,0.009073279,0,0,0
0807H2,30.1,0.056058824,210.1,0.339911765,240.1,0.412882353,270.1,0.455764706,0.30038075,0.047331676,0.009496754,2,16,0.551112708,2.779456589,-0.015395256,0.426347059,0.483444118,15,0.549529412,0.543705883,540.1,1290.1,-0.000257747,4200.1,6090.1,-2.04E-05,0.396879902,0.008109463,0,0,0
0807H2,30.1,0.055058824,210.1,0.331911765,240.1,0.405882353,270.1,0.450764706,0.299411171,0.044550223,0.009564125,2,18,0.54275162,2.862079144,-0.015598189,0.419547059,0.476044118,17,0.541323529,0.53404902,540.1,1590.1,-0.000204072,3000.1,6090.1,-2.31E-05,0.414390271,0.013493845,0,0,0
0807H2,30.1,0.053058824,210.1,0.328911765,240.1,0.403882353,270.1,0.444764706,0.304064723,0.047499615,0.009335312,2,18,0.536543921,2.784578577,-0.015513172,0.417747059,0.472344118,17,0.541323529,0.528715686,540.1,1170.1,-0.000253092,3390.1,6090.1,-3.20E-05,0.415776018,0.01484519,0,0,0
0808H2,90.1,0.097029412,240.1,0.656882353,270.1,0.706764706,300.1,0.707352941,0.382498157,0.064862531,0.009927449,2,13,0.729561361,4.318823618,-0.026587204,0.700417647,0.701982353,12,0.716823529,0.712813725,480.1,6390.1,-6.57E-05,0,0,0,0,0,0,0,0
0808H2,90.1,0.082029412,240.1,0.643882353,270.1,0.698764706,300.1,0.700352941,0.412087632,0.053120188,0.010680205,2,13,0.72157895,4.646013309,-0.027717771,0.691617647,0.694682353,12,0.707823529,0.705147059,480.1,6390.1,-6.45E-05,0,0,0,0,0,0,0,0
0808H2,90.1,0.085029412,240.1,0.645882353,270.1,0.694764706,300.1,0.692352941,0.40552403,0.057110186,0.010403052,2,13,0.716543443,4.578054171,-0.027776693,0.688817647,0.693282353,13,0.706264706,0.703715686,510.1,6390.1,-6.53E-05,0,0,0,0,0,0,0,0
0808H2,30.1,0.057058824,240.1,0.663882353,270.1,0.699764706,300.1,0.701352941,0.350574603,0.065891398,0.009975816,2,13,0.723218044,3.979543938,-0.025556828,0.695817647,0.697782353,13,0.707264706,0.70604902,480.1,6390.1,-5.98E-05,0,0,0,0,0,0,0,0
0809H2,30.1,0.075058824,240.1,0.670882353,270.1,0.703764706,300.1,0.706352941,0.312903095,0.06862002,0.009799828,2,13,0.736942839,3.670606983,-0.023201527,0.699017647,0.679182353,12,0.714823529,0.706813725,420.1,780.1,-0.000458371,0,0,0,0,0,0,0,0
0809H2,30.1,0.089058824,240.1,0.688882353,270.1,0.711764706,300.1,0.715352941,0.292253344,0.07886267,0.009335557,2,11,0.785905749,3.302298691,-0.020736227,0.709417647,0.692682353,12,0.719823529,0.715480392,420.1,810.1,-0.000471601,0,0,0,0,0,0,0,0
0809H2,30.1,0.075058824,240.1,0.673882353,270.1,0.709764706,300.1,0.708352941,0.313540488,0.06947082,0.009744646,2,13,0.747713125,3.563714867,-0.022355174,0.705417647,0.691582353,12,0.717823529,0.714480392,450.1,840.1,-0.0004571,0,0,0,0,0,0,0,0
0809H2,30.1,0.086058824,240.1,0.690882353,270.1,0.711764706,300.1,0.715352941,0.297562642,0.083391595,0.00911053,2,14,0.737423997,3.35845053,-0.02250077,0.710017647,0.699382353,13,0.719264706,0.712382353,450.1,870.1,-0.000384433,0,0,0,0,0,0,0,0
0810H2,90.1,0.082029412,240.1,0.494882353,270.1,0.525764706,300.1,0.547352941,0.35944844,0.045959515,0.010133869,2,16,0.620069017,3.636884859,-0.020263533,0.547217647,0.588382353,21,0.655382353,0.650960784,630.1,2430.1,-9.13E-05,2970.1,6090.1,-2.71E-05,0.519913445,0.01361717,0,0,0
0810H2,90.1,0.078029412,240.1,0.479882353,270.1,0.512764706,300.1,0.533352941,0.363291029,0.043320118,0.010248402,2,22,0.621890295,3.5413496,-0.019114451,0.533217647,0.574282353,22,0.641970588,0.641098039,660.1,2460.1,-8.47E-05,2970.1,6090.1,-2.61E-05,0.512542017,0.013104533,0,0,0
0810H2,90.1,0.091029412,240.1,0.498882353,270.1,0.531764706,300.1,0.553352941,0.340237528,0.050013121,0.009810146,2,16,0.630855442,3.4792726,-0.019426987,0.553017647,0.596082353,21,0.664382353,0.660294118,660.1,2460.1,-8.68E-05,2940.1,6090.1,-2.92E-05,0.527210599,0.014305057,0,0,0
0810H2,90.1,0.075029412,240.1,0.468882353,270.1,0.504764706,300.1,0.522352941,0.366494339,0.043237047,0.01020311,2,22,0.611790176,3.520105578,-0.019061803,0.521817647,0.564682353,21,0.631382353,0.626627451,660.1,2460.1,-7.64E-05,2940.1,6090.1,-2.57E-05,0.512672863,0.013069432,0,0,0
0811H2,30.1,0.108058824,240.1,0.689882353,270.1,0.695764706,300.1,0.696352941,0.264835048,0.087514305,0.00889944,2,11,0.769164074,3.111432421,-0.02024752,0.694417647,0.678282353,12,0.700823529,0.695480392,420.1,780.1,-0.000379616,0,0,0,0,0,0,0,0
0811H2,30.1,0.087058824,240.1,0.672882353,270.1,0.710764706,300.1,0.713352941,0.292140925,0.084103883,0.008994209,2,13,0.749398627,3.287331816,-0.021555511,0.707417647,0.694382353,12,0.723823529,0.717813725,420.1,840.1,-0.00047334,0,0,0,0,0,0,0,0
0811H2,30.1,0.090058824,240.1,0.664882353,270.1,0.697764706,300.1,0.699352941,0.285592436,0.083918385,0.008931112,2,11,0.772870826,3.100412927,-0.019616184,0.693217647,0.684182353,12,0.703823529,0.701147059,450.1,1050.1,-0.000247568,0,0,0,0,0,0,0,0
0811H2,30.1,0.083058824,240.1,0.660882353,270.1,0.697764706,300.1,0.698352941,0.296289537,0.082072179,0.009016285,2,13,0.544223384,0.527156579,-0.011670004,0.692617647,0.685382353,12,0.705823529,0.701480392,450.1,960.1,-0.000317524,0,0,0,0,0,0,0,0
0812H2,30.1,0.090058824,180.1,0.309941176,210.1,0.401911765,240.1,0.442882353,0.247183894,0.065449826,0.008575622,2,19,0.56766422,2.407058795,-0.014616431,0.419170588,0.482105882,19,0.571205882,0.569676471,600.1,1620.1,-0.000108591,2970.1,6090.1,-3.02E-05,0.458961064,0.014626693,0,0,0
0812H2,30.1,0.077058824,180.1,0.292941176,210.1,0.381911765,240.1,0.436882353,0.267080549,0.05851041,0.008984358,2,21,0.464782407,-0.143990872,-0.006767497,0.404570588,0.464705882,20,0.554529412,0.550372549,630.1,1530.1,-0.000101784,2970.1,6090.1,-2.79E-05,0.454342017,0.013711394,0,0,0
0812H2,30.1,0.085058824,180.1,0.308941176,210.1,0.391911765,240.1,0.439882353,0.257961565,0.064099915,0.008727377,2,19,0.553663947,2.376525557,-0.014665744,0.412370588,0.471905882,27,0.564088235,0.552676471,660.1,1650.1,-0.000114028,2970.1,6090.1,-2.93E-05,0.467338609,0.014314073,0,0,0
0812H2,30.1,0.085058824,180.1,0.300941176,210.1,0.381911765,240.1,0.432882353,0.252714351,0.063752933,0.00862154,2,19,0.542016008,2.356550402,-0.014540431,0.402770588,0.461205882,26,0.566264706,0.558039216,720.1,1590.1,-0.00013167,3000.1,6090.1,-2.76E-05,0.460582579,0.013528531,0,0,0
