Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,exponential_Y0,exponential_r,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r,mean_4points_afterK,mean_9points_afterK,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate
0405J1,450.1,0.122783784,720.1,0.601972973,750.1,0.695486486,780.1,0.775810811,0.176643066,0.010876154,0.005589554,11,39,1.147671785,6.405500194,-0.009136565,0.773859459,0.899154054,148,1.146189189,1.141801802,1260.1,2940.1,-0.000110725,5610.1,8310.1,-1.01E-05,0.908277398,0.007113396,0,0,0
0406J1,570.1,0.131,900.1,0.980702703,930.1,1.04972973,960.1,1.101783784,0.183006549,0.006079626,0.00572725,16,38,0.656047021,0.546491576,-0.003032482,1.083264865,1.135075676,37,1.19572973,1.186216216,1230.1,2550.1,-0.000107214,4830.1,7680.1,-1.16E-06,0.993576577,0.006710255,0,0,0
0406J1,510.1,0.081783784,900.1,0.976702703,930.1,1.05772973,960.1,1.111783784,0.190777179,0.006439518,0.005655575,16,40,1.258762194,8.492905259,-0.010740571,1.090264865,1.147475676,39,1.216513514,1.209324324,1230.1,2580.1,-0.000156927,4830.1,7650.1,-8.12E-06,0.97450441,0.008113562,0,0,0
0406J1,510.1,0.094783784,870.1,0.928243243,900.1,1.000702703,930.1,1.07872973,0.190141289,0.005412158,0.005975066,13,40,1.235393846,8.533857349,-0.011004917,1.058048649,1.119572973,39,1.191513514,1.187990991,1200.1,2700.1,-0.000107044,4920.1,7650.1,8.51E-07,0.995332256,0.006360561,0,0,0
0406J1,510.1,0.086783784,900.1,0.959702703,930.1,1.04972973,960.1,1.105783784,0.184861828,0.005996024,0.005713885,16,41,1.259188643,8.527887018,-0.010720136,1.086264865,1.146875676,40,1.23927027,1.21818018,1230.1,2670.1,-0.000158074,4260.1,5940.1,7.68E-06,0.978659001,0.006635818,0,0,0
0407J1,240.1,0.049621622,870.1,0.787243243,900.1,0.873702703,930.1,0.94472973,0.131624315,0.005344315,0.005759845,2,41,1.167384933,7.83429735,-0.009764332,0.924448649,1.006972973,40,1.11627027,1.109513514,1260.1,2730.1,-0.000147642,5640.1,8310.1,9.59E-06,0.842663063,0.007998813,0,0,0
0407J1,210.1,0.068405405,870.1,0.873243243,900.1,0.936702703,930.1,0.98272973,0.115761923,0.009238361,0.005312912,2,44,1.118701501,7.5579225,-0.01004682,0.967048649,1.025572973,38,1.103189189,1.091810811,1230.1,2670.1,-0.000134139,5550.1,7650.1,1.76E-05,0.853190331,0.008515596,0,0,0
0407J1,540.1,0.132351351,840.1,0.749324324,870.1,0.841243243,900.1,0.904702703,0.173371176,0.005071628,0.005989421,2,41,1.153396156,7.382648826,-0.009480525,0.893556757,0.981254054,38,1.108189189,1.098477478,1260.1,2580.1,-0.000151628,5580.1,7680.1,1.48E-05,0.847421774,0.007611503,0,0,0
0407J1,60.1,0.066945946,840.1,0.753324324,870.1,0.832243243,900.1,0.898702703,0.093100397,0.006804127,0.005614195,3,39,1.161655945,7.206311162,-0.009206415,0.884956757,0.972054054,38,1.097189189,1.090144144,1230.1,2820.1,-0.00015152,5400.1,7620.1,1.73E-05,0.794935496,0.009232818,0,0,0
0408J1,30.1,0.051972973,840.1,0.832324324,870.1,0.924243243,900.1,0.998702703,0.102722161,0.007052966,0.0056855,9,38,1.287652266,7.499580577,-0.009569507,0.987756757,1.081054054,39,1.194513514,1.187990991,1230.1,2250.1,-0.000149015,4920.1,7620.1,-4.52E-06,0.949715177,0.007588985,0,0,0
0408J1,60.1,0.044945946,870.1,0.953243243,900.1,1.024702703,930.1,1.09572973,0.113126279,0.008134531,0.005530391,2,40,1.268010803,7.796572664,-0.010123249,1.076248649,1.139872973,39,1.214513514,1.206657658,1200.1,2310.1,-0.000173903,3450.1,6300.1,5.06E-06,0.98551295,0.007850639,0,0,0
0408J1,30.1,0.032972973,870.1,0.944243243,900.1,1.009702703,930.1,1.09672973,0.119810556,0.008010976,0.005537444,2,37,1.334875727,7.330780863,-0.009327952,1.070848649,1.138172973,37,1.21472973,1.210216216,1230.1,2190.1,-0.000193863,4890.1,7680.1,-3.81E-07,0.995207016,0.008140999,0,0,0
0408J1,30.1,0.047972973,870.1,0.960243243,900.1,1.025702703,930.1,1.11172973,0.107019601,0.009817387,0.005313207,2,46,1.221596548,8.010136569,-0.010590067,1.083248649,1.140172973,39,1.203513514,1.192657658,1200.1,2310.1,-0.000174815,6090.1,7680.1,1.10E-05,0.976336336,0.009558355,0,0,0
0409J1,480.1,0.103567568,750.1,0.582486486,780.1,0.661810811,810.1,0.745702703,0.191897973,0.006193381,0.006081575,10,45,1.096383801,7.123470209,-0.009739559,0.742913513,0.869389189,152,1.093297297,1.091585585,1320.1,3150.1,-9.48E-05,5850.1,8340.1,-1.23E-05,0.880500322,0.006869716,0,0,0
0409J1,480.1,0.114567568,720.1,0.534972973,750.1,0.619486486,780.1,0.699810811,0.192631433,0.007536622,0.005945272,10,41,1.08139145,6.780050674,-0.009503005,0.698659459,0.832154054,44,1.06927027,1.065468468,1320.1,3090.1,-0.000101296,5850.1,8310.1,-7.19E-06,0.836548356,0.006262193,0,0,0
0409J1,480.1,0.125567568,720.1,0.540972973,750.1,0.625486486,780.1,0.699810811,0.182565664,0.008386464,0.005807199,10,45,1.073346646,6.774897641,-0.00955719,0.701659459,0.835354054,44,1.07327027,1.066801802,1380.1,3120.1,-8.71E-05,5820.1,8340.1,-3.44E-06,0.869751351,0.005977091,0,0,0
0409J1,480.1,0.126567568,720.1,0.538972973,750.1,0.625486486,780.1,0.706810811,0.181111141,0.008634837,0.005770573,11,42,1.075718046,6.646250869,-0.009371005,0.703259459,0.832354054,45,1.066297297,1.059891892,1320.1,3120.1,-8.40E-05,5610.1,8310.1,-7.34E-06,0.861804871,0.006432772,0,0,0
0410J1,480.1,0.073567568,900.1,0.895702703,930.1,0.96772973,960.1,1.031783784,0.178528877,0.005900728,0.005642908,16,42,1.233090158,7.964305341,-0.009851874,1.011464865,1.087375676,42,1.205837838,1.203810811,1320.1,3150.1,-0.000154285,5340.1,8310.1,6.97E-06,0.898808649,0.00679188,0,0,0
0410J1,480.1,0.096567568,870.1,0.843243243,900.1,0.917702703,930.1,0.99172973,0.16669327,0.006360149,0.00565713,10,41,1.242300425,7.452144628,-0.009342497,0.973448649,1.063072973,41,1.194756757,1.190288288,1290.1,3150.1,-0.000160302,5400.1,8310.1,8.10E-06,0.863640099,0.007379141,0,0,0
0410J1,540.1,0.112351351,870.1,0.829243243,900.1,0.902702703,930.1,0.98472973,0.181716591,0.005779039,0.005743566,16,48,1.206057606,7.976085076,-0.010026868,0.962248649,1.052772973,41,1.203756757,1.197954955,1320.1,2940.1,-0.000112283,5010.1,8310.1,7.70E-06,0.957433406,0.007890389,0,0,0
0410J1,510.1,0.098783784,870.1,0.820243243,900.1,0.900702703,930.1,0.98872973,0.176388956,0.005523723,0.005780359,17,45,1.234348945,7.935869418,-0.009877243,0.965448649,1.062372973,44,1.21627027,1.208468468,1320.1,3150.1,-0.000131526,5370.1,8310.1,8.05E-06,0.939472973,0.008607839,0,0,0
0411J1,720.1,0.158972973,1050.1,0.39372973,1080.1,0.42372973,1110.1,0.455189189,0.082448228,0.022201768,0.002728326,16,58,0.847244623,5.092069013,-0.004835078,0.460886487,0.552943243,57,0.786378378,0.780126126,1710.1,2100.1,-4.28E-05,5910.1,8340.1,-3.17E-05,0.558217205,0.012638071,0,0,0
0411J1,720.1,0.197972973,1020.1,0.514324324,1050.1,0.55072973,1080.1,0.59672973,0.095472353,0.020449306,0.003158574,10,49,0.54907176,0.467801371,-0.001944897,0.598697297,0.699045946,57,0.923378378,0.917792793,1680.1,3150.1,-0.000105941,5940.1,8340.1,-8.09E-06,0.726962629,0.007771533,0,0,0
0411J1,720.1,0.197972973,1050.1,0.43472973,1080.1,0.46672973,1110.1,0.485189189,0.071508546,0.035769764,0.002369992,10,58,0.877391182,4.441103477,-0.004295084,0.491886487,0.574243243,57,0.806378378,0.799792793,1740.1,3180.1,-9.97E-05,3210.1,4920.1,2.17E-05,0.747852749,0.00976318,0,0,0
0411J1,600.1,0.147567568,1020.1,0.454324324,1050.1,0.48672973,1080.1,0.51872973,0.080323225,0.031273472,0.0026212,10,58,0.936670969,4.609234196,-0.004553456,0.518897297,0.610545946,57,0.874378378,0.866126126,1680.1,3180.1,-0.000110248,6450.1,8310.1,-1.45E-05,0.677468897,0.008489342,0,0,0
0412J1,540.1,0.182351351,840.1,0.818324324,870.1,0.905243243,900.1,0.978702703,0.150132342,0.007818562,0.005568483,3,41,1.26084727,6.487361153,-0.008372632,0.968356757,1.059654054,38,1.178189189,1.171144144,1230.1,2670.1,-0.000131921,4860.1,8310.1,-1.28E-05,0.956905405,0.009763168,0,0,0
0412J1,60.1,0.057945946,840.1,0.855324324,870.1,0.952243243,900.1,1.017702703,0.103537312,0.00928063,0.005400492,3,41,1.236711911,7.433560212,-0.009750301,1.005156757,1.084654054,38,1.184189189,1.179477478,1230.1,2520.1,-0.000145902,6480.1,8310.1,-2.85E-06,0.979140366,0.008951488,0,0,0
0412J1,480.1,0.124567568,840.1,0.871324324,870.1,0.953243243,900.1,1.025702703,0.162097165,0.006555892,0.005865078,3,37,1.30120534,7.002907657,-0.009052672,1.012956757,1.088554054,36,1.17572973,1.169927928,1200.1,2310.1,-0.000181665,4980.1,7620.1,-4.91E-06,0.97159338,0.008259031,0,0,0
0412J1,30.1,0.062972973,840.1,0.984324324,870.1,1.042243243,900.1,1.096702703,0.101824067,0.009388483,0.00562151,10,35,1.269186726,7.524291136,-0.010300049,1.085556757,1.128054054,36,1.17572973,1.173261261,1140.1,2640.1,-0.000128944,4920.1,7650.1,5.46E-06,0.999756169,0.008583803,0,0,0
0413J1,570.1,0.124,900.1,0.494702703,930.1,0.54572973,960.1,0.608783784,0.125788674,0.010488362,0.004304114,10,50,0.924182173,6.053134075,-0.006956945,0.600664865,0.692775676,44,0.98027027,0.905801802,1440.1,3210.1,-0.000113228,6840.1,8340.1,-1.44E-05,0.515496025,0.006544073,0,0,0
0413J1,420.1,0.103216216,870.1,0.510243243,900.1,0.562702703,930.1,0.62272973,0.106537439,0.018884726,0.003776257,14,45,1.008397951,5.326080807,-0.00622241,0.620848649,0.723872973,49,0.926783784,0.921837838,1440.1,3180.1,-0.000113028,6300.1,7170.1,2.02E-06,0.634652252,0.00564592,0,0,0
0413J1,540.1,0.150351351,870.1,0.457243243,900.1,0.506702703,930.1,0.56172973,0.101112783,0.018459954,0.003675892,5,46,0.974072466,5.046274355,-0.005767204,0.560448649,0.667772973,47,0.872783784,0.871045045,1410.1,3150.1,-0.000120789,6330.1,8340.1,-6.94E-08,0.630782591,0.006444987,0,0,0
0413J1,480.1,0.141567568,840.1,0.459324324,870.1,0.508243243,900.1,0.564702703,0.098081619,0.022127235,0.003584435,14,45,0.993999273,5.022573827,-0.005888145,0.562956757,0.670354054,47,0.906783784,0.904045045,1440.1,3150.1,-9.82E-05,0,0,0,0,0,0,0,0
0414J1,390.1,0.085567568,810.1,0.507702703,840.1,0.537324324,870.1,0.570243243,0.12718498,0.017323337,0.004210997,10,46,0.993852659,4.646890176,-0.005694262,0.574140541,0.664405406,45,0.954297297,0.948558558,1440.1,2640.1,-8.93E-05,5850.1,7740.1,1.44E-05,0.726183699,0.006637372,0,0,0
0414J1,420.1,0.083216216,810.1,0.583702703,840.1,0.677324324,870.1,0.762243243,0.149842273,0.009615985,0.005032335,15,41,1.218037339,6.7609006,-0.008331113,0.759740541,0.903505406,45,1.144297297,1.133225225,1320.1,2700.1,-0.000114715,5850.1,8310.1,-1.23E-05,0.879500163,0.007758035,0,0,0
0414J1,480.1,0.101567568,840.1,0.723324324,870.1,0.807243243,900.1,0.888702703,0.163594453,0.006444887,0.005636422,10,41,1.206579442,7.110964762,-0.008930286,0.878756757,0.984654054,41,1.151756757,1.147621622,1290.1,2730.1,-0.000123606,5850.1,7680.1,-3.20E-06,0.888820401,0.006845755,0,0,0
0414J1,450.1,0.081783784,870.1,0.827243243,900.1,0.911702703,930.1,0.98372973,0.165287128,0.007551193,0.005426749,10,41,1.209034588,7.200857492,-0.009077704,0.960848649,1.038572973,44,1.15727027,1.145468468,1290.1,2730.1,-0.000119164,5910.1,7710.1,-8.77E-06,0.894241471,0.008040053,0,0,0
0415J1,1170.1,0.12627027,1440.1,0.188783784,1470.1,0.200297298,1500.1,0.210990991,0.044686417,0.025640645,0.001380207,10,65,0.160760393,0.132385533,-0.001576334,0.211153404,0.240658294,204,0.375297297,0.368567567,2220.1,4050.1,-3.13E-05,0,0,0,0,0,0,0,0
0415J1,420.1,0.057216216,1650.1,0.303461753,1680.1,0.324788989,1710.1,0.34775352,0.040693127,0.027245587,0.001411243,14,73,0.298721375,0.242172261,-0.001266911,0.348985768,0.41106052,186,0.602,0.601774775,2400.1,4170.1,-5.73E-05,7080.1,8340.1,-3.07E-05,0.435472659,0.007459372,0,0,0
0415J1,180.1,0.060675676,1710.1,0.379610819,1740.1,0.408737843,1770.1,0.438716941,0.035953013,0.055628707,0.000951953,7,77,3693.397628,11.38514487,-0.001308124,0.439718819,0.514678517,79,0.755783784,0.74945946,2340.1,4170.1,-0.000326478,6780.1,8340.1,-2.33E-05,0.405504335,0.007957969,0,0,0
0415J1,30.1,0.083972973,1770.1,0.423099158,1800.1,0.460792773,1830.1,0.4994573,0.027881234,0.057140236,0.000923084,5,79,67.71116913,7.468148964,-0.001349542,0.498931253,0.581696811,79,0.798783784,0.79445946,2400.1,4170.1,-0.000385164,6720.1,8340.1,-1.76E-05,0.439230467,0.007608105,0,0,0
0416J1,30.1,0.075972973,1020.1,0.428324324,1050.1,0.47672973,1080.1,0.52772973,0.052409182,0.051480904,0.001889518,2,48,1.613041148,4.101140918,-0.003045439,0.524497297,0.623545946,47,0.798783784,0.791045045,1470.1,3150.1,-0.000182949,6090.1,7350.1,-2.32E-05,0.556006914,0.007877791,0,0,0
0416J1,120.1,0.061594595,1020.1,0.464324324,1050.1,0.51672973,1080.1,0.56872973,0.067333639,0.028255282,0.002650486,10,46,1.360647615,4.673639001,-0.003947737,0.565297297,0.667145946,49,0.840783784,0.832171171,1470.1,3240.1,-0.000120268,6360.1,7710.1,2.13E-05,0.675095182,0.007283,0,0,0
0416J1,600.1,0.094567568,990.1,0.454783784,1020.1,0.507324324,1050.1,0.55872973,0.120808271,0.006823619,0.004262115,17,48,0.463712058,0.289468419,-0.00226035,0.552551351,0.649597297,47,0.848783784,0.844045045,1470.1,3150.1,-0.000108811,6360.1,7380.1,-6.14E-06,0.693283398,0.004033197,0,0,0
0416J1,660.1,0.120540541,960.1,0.485783784,990.1,0.537783784,1020.1,0.595324324,0.13937775,0.005277251,0.00473744,9,48,0.51395709,0.479849555,-0.002138727,0.59027027,0.695091892,47,0.900783784,0.894711712,1440.1,3150.1,-0.000105858,6390.1,7380.1,-1.51E-05,0.732580286,0.005018734,0,0,0
0801H1,360.1,0.059485714,690.1,0.510828571,720.1,0.476257143,750.1,0.540057143,0.195481625,0.008666836,0.005951877,12,39,1.008827689,5.338976765,-0.007527441,0.56232,0.691911429,38,0.966257143,0.953047619,1290.1,3000.1,-8.63E-05,3030.1,4860.1,3.11E-05,0.904006912,0.010051053,0,0,0
0801H1,360.1,0.058485714,750.1,0.561057143,780.1,0.633,810.1,0.703457143,0.173926172,0.01654306,0.004801051,7,42,1.035591482,5.556483108,-0.007825937,0.696102857,0.805334286,41,1.006285714,1.000819047,1320.1,3180.1,-6.69E-05,3420.1,4320.1,-2.38E-05,0.950511521,0.007798878,0,0,0
0801H1,360.1,0.057485714,690.1,0.519828571,720.1,0.521257143,750.1,0.580057143,0.20017842,0.008520921,0.006004077,10,41,1.02662673,5.585731723,-0.007961794,0.59612,0.725111429,51,1.000714286,0.994971429,1350.1,3210.1,-5.47E-05,3240.1,4710.1,5.84E-06,0.951388,0.007897779,0,0,0
0801H1,360.1,0.066485714,690.1,0.534828571,720.1,0.547257143,750.1,0.614057143,0.189541743,0.010598052,0.005739981,10,42,1.038583623,5.540733954,-0.008026016,0.62392,0.752511429,161,1.018657143,1.005704762,1470.1,1830.1,-7.83E-06,1860.1,3300.1,-4.12E-05,0.99375277,0.01157519,0,0,0
0802H1,360.1,0.092485714,660.1,0.572171429,690.1,0.647828571,720.1,0.722257143,0.182238446,0.011717939,0.005929754,7,38,1.076580506,5.924741563,-0.009211881,0.713662857,0.83882,160,1.081914286,1.075085714,1290.1,2760.1,-6.46E-05,0,0,0,0,0,0,0,0
0802H1,360.1,0.091485714,660.1,0.599171429,690.1,0.674828571,720.1,0.759257143,0.187936492,0.013536759,0.005785085,10,39,1.071925379,5.907442367,-0.009377564,0.742662857,0.86002,152,1.066571429,1.060809524,1230.1,2730.1,-6.85E-05,0,0,0,0,0,0,0,0
0802H1,360.1,0.097485714,660.1,0.617171429,690.1,0.698828571,720.1,0.777257143,0.184544098,0.013290376,0.005864748,4,40,1.083525392,5.986788408,-0.009575024,0.764662857,0.88052,39,1.075085714,1.070428571,1260.1,2700.1,-9.00E-05,4260.1,4890.1,4.34E-05,1.061811688,0.005950418,0,0,0
0802H1,360.1,0.099485714,660.1,0.610171429,690.1,0.677828571,720.1,0.757257143,0.181372589,0.014734532,0.005683946,8,39,1.068572601,5.73633573,-0.009162002,0.744662857,0.85732,149,1.058085714,1.050990476,1230.1,2730.1,-6.35E-05,0,0,0,0,0,0,0,0
0803H1,300.1,0.0374,780.1,0.836,810.1,0.930457143,840.1,1.0002,0.194184869,0.005055688,0.006605092,6,37,1.223572823,7.934939102,-0.011112928,0.986822857,1.072657143,37,1.1838,1.182114286,1140.1,2670.1,-0.000134375,0,0,0,0,0,0,0,0
0803H1,300.1,0.0354,750.1,0.806057143,780.1,0.895,810.1,0.986457143,0.208362854,0.005201046,0.006775652,11,39,1.200680488,7.925214471,-0.011500168,0.962902857,1.056434286,38,1.184257143,1.172714286,1140.1,2670.1,-0.000134281,0,0,0,0,0,0,0,0
0803H1,420.1,0.090342857,780.1,0.873,810.1,0.959457143,840.1,1.0232,0.189026967,0.006955325,0.006265184,5,38,1.202965981,7.783451787,-0.01117431,1.007022857,1.079857143,39,1.172085714,1.165095238,1140.1,2670.1,-0.000167799,0,0,0,0,0,0,0,0
0803H1,390.1,0.089457143,780.1,0.893,810.1,0.970457143,840.1,1.0192,0.176986686,0.00838916,0.006062201,8,37,1.182597331,7.531680722,-0.010995174,1.008622857,1.070157143,39,1.149085714,1.142095238,1140.1,2610.1,-0.000148929,0,0,0,0,0,0,0,0
0804H1,450.1,0.061685714,840.1,0.8672,870.1,0.9548,900.1,1.018657143,0.203324405,0.005205517,0.006151658,11,39,1.164683783,8.37068942,-0.011164694,0.994902857,1.052517143,38,1.143257143,1.130380952,1200.1,2640.1,-0.000128836,0,0,0,0,0,0,0,0
0804H1,240.1,0.0354,840.1,0.9142,870.1,0.9788,900.1,1.026657143,0.162566877,0.007516727,0.005805282,5,39,1.139234103,7.911914643,-0.010930252,1.008702857,1.049817143,40,1.116942857,1.115771428,1230.1,2790.1,-0.000128591,0,0,0,0,0,0,0,0
0804H1,450.1,0.078685714,750.1,0.587057143,780.1,0.684,810.1,0.798457143,0.200966055,0.00427897,0.006581979,5,40,1.166819828,7.832068188,-0.010580216,0.781702857,0.926334286,39,1.148085714,1.139095238,1230.1,2730.1,-0.000127705,0,0,0,0,0,0,0,0
0804H1,360.1,0.040485714,810.1,0.780457143,840.1,0.8632,870.1,0.9408,0.197262044,0.005213016,0.006232626,5,52,1.118519172,7.867968045,-0.010698148,0.919777143,0.985037143,46,1.130057143,1.123771429,1440.1,2790.1,-0.000147001,2820.1,5310.1,-2.38E-05,1.016182993,0.011186834,0,0,0
0805H1,360.1,0.047485714,810.1,0.793457143,840.1,0.8732,870.1,0.9458,0.187731375,0.005981446,0.006086504,8,44,1.132460071,7.78013686,-0.010623396,0.930377143,1.003337143,39,1.125085714,1.119095238,1290.1,2880.1,-0.00010904,0,0,0,0,0,0,0,0
0805H1,150.1,0.031428571,750.1,0.643057143,780.1,0.739,810.1,0.826457143,0.15092581,0.005581452,0.006348238,15,41,1.127673472,7.465227774,-0.010384412,0.812502857,0.927034286,38,1.117257143,1.105380952,1260.1,2790.1,-0.000103043,0,0,0,0,0,0,0,0
0805H1,360.1,0.050485714,780.1,0.741,810.1,0.827457143,840.1,0.8932,0.191879301,0.006915827,0.006039464,5,42,1.101089536,7.161009151,-0.010059369,0.875422857,0.950757143,41,1.094285714,1.091485714,1320.1,3090.1,-8.69E-05,3120.1,4500.1,-1.58E-05,1.015381763,0.008358397,0,0,0
0805H1,240.1,0.0404,750.1,0.640057143,780.1,0.729,810.1,0.813457143,0.162513393,0.006059553,0.006228974,15,52,1.132715484,7.018948145,-0.00970648,0.798302857,0.909634286,47,1.1498,1.141266667,1470.1,3210.1,-0.000106274,3240.1,4920.1,-2.34E-05,1.046294737,0.009180146,0,0,0
0806H1,330.1,0.054942857,660.1,0.477171429,690.1,0.547828571,720.1,0.621257143,0.196507467,0.007526266,0.006335465,10,41,0.949417288,6.061138775,-0.009234892,0.609262857,0.71742,37,0.9418,0.936447619,1200.1,3360.1,-0.00021085,3390.1,4260.1,3.27E-05,0.715508571,0.008176575,0,0,0
0806H1,420.1,0.116342857,660.1,0.520171429,690.1,0.590828571,720.1,0.674257143,0.187202117,0.010507202,0.005949349,10,42,1.002989236,5.923654512,-0.009121361,0.662662857,0.76672,41,1.010285714,1.004485714,1230.1,3360.1,-0.000271244,0,0,0,0,0,0,0,0
0806H1,330.1,0.062942857,660.1,0.522171429,690.1,0.595828571,720.1,0.668257143,0.192342605,0.009728389,0.006081797,9,42,0.9640001,6.077721726,-0.009540454,0.661462857,0.76402,41,0.963285714,0.953485714,1200.1,3390.1,-0.000165576,3420.1,4830.1,1.43E-06,0.767605952,0.006016593,0,0,0
0806H1,390.1,0.115457143,660.1,0.551171429,690.1,0.617828571,720.1,0.696257143,0.173682942,0.01538928,0.005462455,4,40,0.982693521,5.623121124,-0.008976457,0.685262857,0.78452,39,0.983085714,0.978761905,1230.1,3540.1,-0.000153409,3570.1,4770.1,3.36E-05,0.800798606,0.00835662,0,0,0
0807H1,360.1,0.064485714,780.1,0.555,810.1,0.625457143,840.1,0.6902,0.153751743,0.011019142,0.00506063,6,50,1.070026234,5.771285404,-0.007529326,0.684222857,0.790257143,47,1.0678,1.059266667,1470.1,2730.1,-0.000168274,4140.1,5100.1,2.32E-07,0.788477922,0.008532594,0,0,0
0807H1,420.1,0.100342857,750.1,0.581057143,780.1,0.65,810.1,0.724457143,0.159659656,0.013827304,0.005035999,8,40,1.134866347,5.572587166,-0.007543015,0.714102857,0.833634286,61,1.138971429,1.119761905,1620.1,4020.1,-0.000292781,4050.1,5280.1,1.51E-05,0.785663039,0.007726542,0,0,0
0807H1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,30.1,5970.1,0,0,0,0,0,0,0,0,0
0807H1,150.1,0.088428571,540.1,0.471457143,570.1,0.544428571,600.1,0.612571429,0.128741006,0.03075259,0.005053051,8,32,0.948400744,4.545379907,-0.008565621,0.608245714,0.721082857,29,0.8922,0.886152381,990.1,2730.1,-0.000309167,3240.1,4020.1,4.68E-05,0.57833545,0.010125224,0,0,0
0808H1,360.1,0.062485714,690.1,0.567828571,720.1,0.666257143,750.1,0.753057143,0.200625601,0.006317989,0.006545722,9,40,1.089867186,7.085805299,-0.010503577,0.74332,0.873511429,39,1.079085714,1.075095238,1230.1,3150.1,-0.000118037,0,0,0,0,0,0,0,0
0808H1,360.1,0.069485714,690.1,0.618828571,720.1,0.718257143,750.1,0.806057143,0.198791556,0.008363015,0.006269793,9,40,1.104130614,6.826417642,-0.010349812,0.78952,0.907711429,39,1.099085714,1.087095238,1200.1,3180.1,-0.000105751,3210.1,3930.1,-1.43E-05,0.985761143,0.008535639,0,0,0
0808H1,360.1,0.069485714,690.1,0.605828571,720.1,0.702257143,750.1,0.790057143,0.196861444,0.00763891,0.006362173,13,40,1.091593077,6.928278575,-0.010451043,0.77552,0.893711429,39,1.081085714,1.074761905,1170.1,3150.1,-0.000138791,0,0,0,0,0,0,0,0
0808H1,360.1,0.070485714,750.1,0.781057143,780.1,0.854,810.1,0.921457143,0.185018328,0.01100557,0.005739458,9,39,1.121611136,6.699172485,-0.009995874,0.907102857,0.982934286,162,1.113542857,1.107914286,1230.1,3180.1,-0.000107626,3210.1,3870.1,-5.16E-06,0.996228571,0.009126422,0,0,0
0809H1,390.1,0.094457143,720.1,0.599257143,750.1,0.694057143,780.1,0.776,0.167958598,0.010342693,0.005629381,5,39,1.107315954,6.498171835,-0.009356999,0.768994286,0.890328572,38,1.068257143,1.060714286,1170.1,3210.1,-0.000214424,0,0,0,0,0,0,0,0
0809H1,240.1,0.0524,690.1,0.543828571,720.1,0.640257143,750.1,0.734057143,0.155981832,0.011648782,0.005550219,5,39,1.076705226,6.41196918,-0.009491637,0.72032,0.851511429,38,1.040257143,1.032714286,1110.1,3240.1,-0.000251936,3270.1,4770.1,1.64E-05,0.779076751,0.005348344,0,0,0
0809H1,450.1,0.148685714,690.1,0.570828571,720.1,0.668257143,750.1,0.755057143,0.16815677,0.011236954,0.005692873,5,42,1.062351058,6.351932702,-0.00958559,0.74212,0.863811429,39,1.042085714,1.035428571,1140.1,3270.1,-0.00020962,3300.1,4740.1,1.42E-05,0.819459475,0.007415448,0,0,0
0809H1,450.1,0.162685714,690.1,0.571828571,720.1,0.669257143,750.1,0.751057143,0.15712738,0.01271295,0.005509726,4,39,1.046111871,6.014506621,-0.009134049,0.73872,0.851611429,38,1.005257143,0.999714286,1110.1,3120.1,-0.000256034,3390.1,4770.1,-1.98E-06,0.7574231,0.005429443,0,0,0
0810H1,360.1,0.080485714,660.1,0.475171429,690.1,0.541828571,720.1,0.598257143,0.177559594,0.009778215,0.00590379,15,42,0.829298871,5.703633917,-0.009024695,0.583062857,0.65222,39,0.838085714,0.830761905,1260.1,2790.1,-0.000132212,3540.1,4860.1,2.76E-05,0.790502222,0.007076873,0,0,0
0810H1,360.1,0.084485714,690.1,0.648828571,720.1,0.742257143,750.1,0.824057143,0.185326008,0.010772786,0.005961476,8,39,1.082277775,6.496632984,-0.010058692,0.80532,0.907111429,47,1.1338,1.0736,1260.1,3180.1,-0.000134843,0,0,0,0,0,0,0,0
0810H1,360.1,0.087485714,660.1,0.559171429,690.1,0.645828571,720.1,0.741257143,0.185498059,0.012024791,0.005827064,4,39,1.088428597,6.210193345,-0.009620005,0.727862857,0.85582,39,1.069085714,1.064095238,1170.1,3120.1,-0.000129304,3150.1,3840.1,3.10E-05,0.94917381,0.008558814,0,0,0
0810H1,360.1,0.094485714,660.1,0.589171429,690.1,0.677828571,720.1,0.770257143,0.183026854,0.012958394,0.005798285,4,33,1.116793464,5.944634821,-0.009255584,0.755662857,0.87352,39,1.071085714,1.059428571,1200.1,3150.1,-0.000119448,0,0,0,0,0,0,0,0
0811H1,540.1,0.160457143,780.1,0.724,810.1,0.810457143,840.1,0.8822,0.188345563,0.006460498,0.006084975,11,42,1.090578658,7.430543081,-0.010383365,0.866222857,0.948157143,38,1.077257143,1.070047619,1230.1,2910.1,-0.000154584,3750.1,4590.1,4.82E-05,0.958058128,0.007889871,0,0,0
0811H1,480.1,0.141914286,720.1,0.594257143,750.1,0.689057143,780.1,0.767,0.179011109,0.007028432,0.006165692,14,42,1.072416609,7.075880438,-0.010201286,0.758194286,0.874128572,39,1.068085714,1.056428571,1170.1,2910.1,-0.000155254,0,0,0,0,0,0,0,0
