Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,exponential_Y0,exponential_r,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r,mean_4points_afterK,mean_9points_afterK,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate
0404B1,60.1,0.094888889,300.1,1.018444444,330.1,1.021444444,360.1,1.043888889,0.296665634,0.134244689,0.007161805,2,14,1.069654469,3.801842285,-0.021582379,1.027733333,1.019022222,13,1.043888889,1.0325,510.1,1950.1,-0.000197503,4350.1,5520.1,-5.77E-05,0.783820833,0.011110075,0,0,0
0404F2,60.1,0.08364,270.1,1.05312,300.1,1.0782,330.1,1.0828,0.361855799,0.122824559,0.008342957,2,17,1.106516931,4.07738699,-0.024799774,1.082168,1.089036,16,1.10352,1.099293333,510.1,2310.1,-0.000255353,14430.1,14970.1,-3.03E-05,0.636993684,0.007245673,0,0,0
0404F2,60.1,0.09164,270.1,1.05612,300.1,1.0782,330.1,1.0878,0.349212748,0.126851924,0.008242698,2,14,1.11976212,3.985881428,-0.024238125,1.087568,1.093436,13,1.11188,1.101173333,510.1,2040.1,-0.000288639,12600.1,14970.1,-3.91E-05,0.678555,0.014674298,0,0,0
0404F2,60.1,0.08264,270.1,1.05312,300.1,1.0812,330.1,1.0828,0.363574092,0.122632818,0.008354978,2,14,1.113321197,4.051988327,-0.024506368,1.081968,1.083736,13,1.09988,1.09184,510.1,2580.1,-0.000247234,3690.1,12300.1,-2.09E-05,0.76400787,0.026973745,0,0,0
0404F2,60.1,0.08364,270.1,1.02712,300.1,1.0572,330.1,1.0648,0.358284596,0.11395444,0.008476907,2,14,1.102823508,3.871444127,-0.022727056,1.061968,1.067336,13,1.08088,1.075173333,510.1,5580.1,-0.000116757,13950.1,14610.1,-2.17E-05,0.638092174,0.003509021,0,0,0
0405B2,30.1,0.062529412,270.1,0.920705882,300.1,0.975529412,330.1,0.986647059,0.33618795,0.138449768,0.007499485,2,14,1.005283229,3.405877666,-0.022151406,0.973694118,0.979382353,13,0.996352941,0.990745098,510.1,3420.1,-0.00017151,10740.1,14130.1,-2.56E-05,0.51976677,0.014111733,0,0,0
0405B2,30.1,0.057529412,270.1,0.923705882,300.1,0.980529412,330.1,0.991647059,0.347012173,0.139428416,0.007498706,2,14,1.009847616,3.449070288,-0.022509005,0.979894118,0.984682353,13,1.004352941,0.998411765,510.1,3420.1,-0.000167093,11970.1,14130.1,-1.45E-05,0.565159549,0.007392114,0,0,0
0405B2,30.1,0.059529412,270.1,0.928705882,300.1,0.977529412,330.1,0.987647059,0.343415198,0.140112666,0.007493679,2,14,1.007826962,3.44439279,-0.0225811,0.978694118,0.983882353,13,1.005352941,0.995745098,510.1,2790.1,-0.000200259,10920.1,12960.1,-3.45E-05,0.551768968,0.013748228,0,0,0
0405B2,30.1,0.053529412,270.1,0.901705882,300.1,0.952529412,330.1,0.965647059,0.353007142,0.130891967,0.007661803,2,14,0.984025224,3.578779142,-0.023165605,0.955294118,0.965582353,13,0.980352941,0.974078431,510.1,2910.1,-0.000204702,9990.1,14130.1,-3.79E-05,0.552164198,0.024531158,0,0,0
0405F2,30.1,0.0584,240.1,1.0554,270.1,1.09312,300.1,1.1072,0.41347989,0.122870832,0.009345392,2,13,1.148048966,3.603607807,-0.024146017,1.10328,1.107672,12,1.1308,1.122626667,450.1,4650.1,-0.000180837,4680.1,9030.1,-6.11E-06,0.681074247,0.005065799,0,0,0
0405F2,30.1,0.0614,270.1,1.10612,300.1,1.1222,330.1,1.1298,0.36140048,0.167067443,0.007517732,2,16,0.858377059,0.955410103,-0.014558256,1.132768,1.137436,16,1.16152,1.154293333,480.1,4290.1,-0.000182119,4320.1,14970.1,-1.17E-05,0.709400674,0.019991619,0,0,0
0405F2,30.1,0.0584,240.1,1.0994,270.1,1.12812,300.1,1.1442,0.419314852,0.137035235,0.009133848,2,14,1.167201184,3.805139497,-0.02673161,1.13968,1.139572,13,1.17588,1.160173333,450.1,6060.1,-0.000122786,12750.1,14970.1,-2.61E-05,0.659841511,0.00945683,0,0,0
0405F2,30.1,0.0684,240.1,1.0924,270.1,1.12612,300.1,1.1292,0.395822795,0.146528144,0.008830335,2,14,1.156259765,3.664201029,-0.026306982,1.12908,1.131572,13,1.16188,1.148173333,450.1,6030.1,-0.000119925,12630.1,14640.1,-2.96E-05,0.648801176,0.009191957,0,0,0
0406B2,60.1,0.052882353,330.1,0.873647059,360.1,0.921352941,390.1,0.938235294,0.311622976,0.0842204,0.007319119,2,18,0.980328423,3.791318562,-0.017151265,0.926317647,0.941005883,17,0.965176471,0.961176471,600.1,5490.1,-6.80E-05,10740.1,14100.1,-2.85E-05,0.56234253,0.014970304,0,0,0
0406B2,60.1,0.075882353,240.1,0.597058824,270.1,0.689705882,300.1,0.837529412,0.343805248,0.058000785,0.009940872,2,17,1.001946803,3.536408729,-0.016715071,0.796258824,0.881811765,17,0.979176471,0.974509804,570.1,4560.1,-7.02E-05,0,0,0,0,0,0,0,0
0406B2,30.1,0.042529412,330.1,0.907647059,360.1,0.944352941,390.1,0.950235294,0.306065972,0.093137741,0.007195206,2,18,0.984087026,3.719354493,-0.017732426,0.943317647,0.948605883,17,0.971176471,0.965176471,570.1,5610.1,-5.68E-05,0,0,0,0,0,0,0,0
0406B2,30.1,0.049529412,360.1,0.989352941,390.1,0.988235294,420.1,0.990058824,0.27222586,0.124296236,0.006245908,2,13,1.142914301,3.678896408,-0.016700703,0.99322353,0.981894118,12,1.052647059,0.983843137,540.1,4290.1,-8.53E-05,0,0,0,0,0,0,0,0
0406F2,30.1,0.0544,270.1,0.99112,300.1,1.0272,330.1,1.0408,0.362808933,0.101797181,0.008796018,2,19,0.7788539,0.874071831,-0.012489985,1.032768,1.055236,18,1.0956,1.08084,510.1,12630.1,-9.62E-05,12660.1,14970.1,-1.23E-05,0.396960513,0.004751917,0,0,0
0406F2,60.1,0.09264,270.1,0.97712,300.1,1.0212,330.1,1.0338,0.336555494,0.109545692,0.008478993,2,19,0.773792621,0.872057538,-0.013274064,1.022968,1.045636,18,1.0766,1.06984,510.1,12660.1,-9.41E-05,12690.1,14970.1,-1.23E-05,0.403195325,0.004769813,0,0,0
0406F2,60.1,0.09264,270.1,0.99612,300.1,1.0332,330.1,1.0488,0.339306674,0.108514752,0.008597353,2,19,0.783339862,-0.204331764,-0.009327744,1.040968,1.063236,18,1.1096,1.089173333,510.1,12630.1,-9.45E-05,12660.1,14970.1,-1.15E-05,0.414819487,0.004344417,0,0,0
0406F2,60.1,0.07864,270.1,0.98912,300.1,1.0222,330.1,1.0278,0.361705026,0.104421059,0.008720323,2,19,0.765982251,0.884480051,-0.01345223,1.029168,1.050936,18,1.1216,1.079173333,510.1,11970.1,-9.31E-05,12000.1,14970.1,-8.37E-06,0.3740532,0.004328279,0,0,0
0407B2,30.1,0.064529412,270.1,1.143705882,300.1,1.165529412,330.1,1.165647059,0.35936349,0.159933708,0.007750099,2,52,1.275756708,3.270580064,-0.020357464,1.168894118,1.189382353,108,1.382941176,1.373764706,2640.1,3030.1,-4.07E-06,10740.1,14100.1,-8.52E-06,1.210855457,0.008445458,300.1,2640.1,0.000160212
0407B2,30.1,0.064529412,270.1,1.103705882,300.1,1.139529412,330.1,1.145647059,0.354913458,0.147180396,0.007903842,2,42,1.231557723,3.352630629,-0.020524846,1.144094118,1.165682353,95,1.353411765,1.34727451,3390.1,4140.1,-4.44E-05,7380.1,14100.1,-1.93E-05,1.225604183,0.020449031,300.1,2880.1,0.000135322
0407B2,30.1,0.067529412,270.1,1.095705882,300.1,1.127529412,330.1,1.131647059,0.348323855,0.144397841,0.007930787,2,32,1.199461265,3.443053429,-0.021298066,1.132894118,1.155582353,94,1.339117647,1.336,2670.1,4080.1,-2.72E-05,7350.1,14100.1,-1.85E-05,1.231158771,0.019542799,300.1,2670.1,0.00014794
0407B2,30.1,0.061529412,270.1,1.047705882,300.1,1.087529412,330.1,1.096647059,0.354355359,0.125549852,0.008237583,2,24,1.151152337,3.517616874,-0.021025231,1.094094118,1.118382353,108,1.296941176,1.286764706,2730.1,3060.1,-5.25E-05,7350.1,14100.1,-1.82E-05,1.195326913,0.019387982,300.1,2730.1,0.000130945
0408B2,30.1,0.051529412,270.1,1.027705882,300.1,1.033529412,330.1,1.043647059,0.374116443,0.119307926,0.008405626,2,14,1.078140962,3.909684238,-0.024171464,1.047294118,1.062782353,158,1.213235294,1.208490196,4770.1,6870.1,-3.51E-05,6900.1,14100.1,-1.88E-05,1.129023432,0.020942625,300.1,3060.1,0.00010522
0408B2,30.1,0.053529412,270.1,1.049705882,300.1,1.051529412,330.1,1.062647059,0.372004254,0.119953931,0.008449301,2,18,0.801787867,0.886287934,-0.013933832,1.064494118,1.078482353,158,1.233235294,1.227823529,3720.1,4080.1,-4.60E-05,4110.1,14100.1,-2.12E-05,1.170226136,0.031592362,300.1,3390.1,9.61E-05
0408B2,30.1,0.057529412,270.1,1.053705882,300.1,1.058529412,330.1,1.069647059,0.363471539,0.12383412,0.008366433,2,18,0.815794487,0.891659107,-0.013912054,1.072894118,1.087482353,127,1.249823529,1.243745098,3750.1,4110.1,-5.64E-05,9810.1,14100.1,-1.36E-05,1.157152778,0.010753418,300.1,3750.1,8.88E-05
0408B2,30.1,0.065529412,270.1,1.086705882,300.1,1.083529412,330.1,1.096647059,0.351050899,0.139025345,0.008067395,2,16,0.785624591,0.948830718,-0.014797585,1.099494118,1.111882353,144,1.279941176,1.27445098,4890.1,6840.1,-3.63E-05,6870.1,14100.1,-1.95E-05,1.205082645,0.021252931,300.1,3360.1,0.000104485
0409B2,30.1,0.064529412,270.1,1.043705882,300.1,1.049529412,330.1,1.047647059,0.347926486,0.147147649,0.007656966,2,14,1.072988523,3.486854249,-0.023078038,1.047894118,1.044282353,13,1.054352941,1.048745098,480.1,5580.1,-9.55E-05,12060.1,14130.1,1.15E-05,0.597460504,0.009837861,0,0,0
0409B2,30.1,0.064529412,270.1,0.983705882,300.1,1.001529412,330.1,1.001647059,0.340525729,0.138998021,0.007608684,2,16,1.019539064,3.340810346,-0.021890924,0.998094118,0.999682353,13,1.012352941,1.001745098,510.1,4140.1,-8.87E-05,7350.1,9450.1,2.42E-05,0.79015493,0.011754198,0,0,0
0409B2,30.1,0.044529412,270.1,0.944705882,300.1,0.994529412,330.1,0.997647059,0.381840466,0.111097006,0.008277878,2,16,1.020486837,3.614057721,-0.021806538,0.989294118,0.995782353,13,1.009352941,1.002411765,510.1,4170.1,-9.57E-05,6930.1,13350.1,-1.17E-06,0.858508892,0.009894237,0,0,0
0409B2,30.1,0.061529412,270.1,0.975705882,300.1,0.995529412,330.1,0.990647059,0.345455736,0.136946804,0.007633835,2,12,1.038590809,3.275806546,-0.020946386,0.987294118,0.981082353,11,0.995529412,0.987294118,480.1,4050.1,-9.47E-05,7290.1,11820.1,8.08E-08,0.826721491,0.009202059,0,0,0
0410B2,60.1,0.073882353,270.1,1.061705882,300.1,1.077529412,330.1,1.079647059,0.380736887,0.100555682,0.009084239,2,22,0.814916036,0.904895008,-0.012392601,1.082494118,1.091682353,144,1.216941176,1.21245098,4650.1,6750.1,-4.07E-05,6780.1,14130.1,-1.55E-05,1.136350988,0.017583064,300.1,2880.1,9.91E-05
0410B2,30.1,0.056529412,270.1,1.072705882,300.1,1.067529412,330.1,1.077647059,0.367897316,0.134746338,0.008159335,2,22,1.102467091,3.994536808,-0.025726339,1.080894118,1.089782353,129,1.232529412,1.226647059,3780.1,4110.1,-0.000103181,7230.1,14100.1,-1.36E-05,1.146603069,0.015212943,300.1,2940.1,0.000110529
0410B2,30.1,0.055529412,270.1,1.055705882,300.1,1.054529412,330.1,1.061647059,0.36813151,0.129788893,0.008227466,2,22,1.087506536,3.976647242,-0.025380574,1.065294118,1.073982353,159,1.229117647,1.224098039,4830.1,6690.1,-5.08E-05,6720.1,14100.1,-1.55E-05,1.147397753,0.01767928,300.1,2970.1,0.000113755
0410B2,30.1,0.059529412,270.1,1.073705882,300.1,1.071529412,330.1,1.078647059,0.361550109,0.132316456,0.00821872,2,17,0.803963625,0.910794492,-0.014641598,1.083894118,1.091882353,156,1.236352941,1.232215686,4650.1,7920.1,-3.03E-05,7950.1,14130.1,-1.50E-05,1.160247798,0.014885283,300.1,2880.1,0.000111958
0411B2,30.1,0.072529412,270.1,1.235705882,300.1,1.249529412,330.1,1.273647059,0.354425686,0.165271342,0.007909009,2,17,1.329569416,3.672594947,-0.023329223,1.278694118,1.313982353,79,1.447,1.436078431,2430.1,3150.1,-3.81E-05,3180.1,8460.1,-1.21E-06,1.426800598,0.006899742,300.1,2430.1,0.000107576
0411B2,90.1,0.073235294,330.1,1.240647059,360.1,1.270352941,390.1,1.290235294,0.35371386,0.130579831,0.007216508,2,17,1.333125976,4.674431016,-0.022535725,1.294117647,1.325905883,238,1.475235294,1.469960784,2580.1,3090.1,-2.72E-05,3120.1,7260.1,9.65E-06,1.454888842,0.009085494,360.1,2580.1,0.000103519
0411B2,30.1,0.070529412,270.1,1.211705882,300.1,1.236529412,330.1,1.247647059,0.355469331,0.155766249,0.008051818,2,24,1.324778933,3.662115682,-0.022714425,1.257094118,1.292782353,85,1.421470588,1.418803921,2580.1,3090.1,-7.30E-05,8580.1,14100.1,-1.39E-05,1.334450026,0.014839864,300.1,2580.1,9.77E-05
0411B2,30.1,0.071529412,270.1,1.214705882,300.1,1.239529412,330.1,1.259647059,0.354018567,0.160159162,0.007959501,2,20,1.326828742,3.617796082,-0.022606962,1.264294118,1.301282353,167,1.462588235,1.455392157,2430.1,3150.1,-2.88E-05,3180.1,8310.1,-3.56E-06,1.441411651,0.007191225,300.1,2430.1,0.000127923
0412B2,30.1,0.082529412,240.1,1.127058824,270.1,1.155705882,300.1,1.153529412,0.373458853,0.127269971,0.009505796,2,20,1.197073925,3.882729027,-0.026329086,1.159658824,1.176911765,119,1.353647059,1.346156863,3630.1,4230.1,-4.21E-05,7260.1,14100.1,-1.32E-05,1.281468533,0.014848571,270.1,3630.1,0.000104369
0412B2,30.1,0.074529412,240.1,1.115058824,270.1,1.149705882,300.1,1.144529412,0.386495514,0.123997174,0.009568522,2,14,1.187720759,3.914074774,-0.026418434,1.152258824,1.170811765,108,1.326941176,1.319098039,3390.1,4110.1,-4.15E-05,7740.1,10650.1,-1.68E-05,1.252916467,0.009035958,270.1,2820.1,0.000128377
0412B2,30.1,0.082529412,240.1,1.122058824,270.1,1.147705882,300.1,1.149529412,0.372823682,0.126731375,0.009500809,2,17,1.191237899,3.875597644,-0.026277592,1.155058824,1.173011765,165,1.342882353,1.337254902,3840.1,4170.1,-6.91E-05,7320.1,14100.1,-1.51E-05,1.260398333,0.016292884,270.1,3000.1,0.000125564
0412B2,30.1,0.089529412,240.1,1.143058824,270.1,1.167705882,300.1,1.168529412,0.363842276,0.141043042,0.009167665,2,32,1.220093676,3.755173657,-0.02601735,1.176858824,1.193911765,159,1.353117647,1.345764706,3690.1,4020.1,-3.97E-05,4050.1,14100.1,-1.99E-05,1.290675945,0.030101708,270.1,2700.1,0.000128054
0413B2,60.1,0.110882353,270.1,1.088705882,300.1,1.091529412,330.1,1.095647059,0.326325036,0.155638902,0.007660336,2,14,1.124021929,3.980553047,-0.025908762,1.099294118,1.104082353,71,1.186647059,1.179784314,2160.1,3090.1,-2.79E-05,3120.1,14100.1,-1.44E-05,1.147625741,0.024110016,0,0,0
0413B2,30.1,0.062529412,270.1,1.075705882,300.1,1.077529412,330.1,1.086647059,0.355636915,0.136812588,0.008102389,2,22,1.105383736,3.965673871,-0.025574819,1.088494118,1.094582353,144,1.178941176,1.17645098,2490.1,3090.1,-1.74E-05,7290.1,14100.1,-1.14E-05,1.143000258,0.012741773,0,0,0
0413B2,60.1,0.107882353,270.1,1.056705882,300.1,1.062529412,330.1,1.069647059,0.325981483,0.145011674,0.007790396,2,14,1.098011134,3.945533446,-0.025212456,1.071494118,1.076382353,188,1.159411765,1.148058824,2070.1,3150.1,-1.35E-05,3180.1,13260.1,-8.03E-06,1.1291358,0.014832365,0,0,0
0413B2,60.1,0.101882353,270.1,1.059705882,300.1,1.059529412,330.1,1.065647059,0.334561133,0.138753896,0.007947808,2,14,1.095067425,4.016085013,-0.025406849,1.069294118,1.076982353,166,1.173705882,1.16972549,2100.1,2640.1,-1.76E-05,2670.1,14100.1,-8.18E-06,1.145271481,0.015171866,300.1,2100.1,0.000116146
0414B2,30.1,0.059529412,270.1,1.066705882,300.1,1.075529412,330.1,1.086647059,0.360732507,0.136577356,0.008065491,2,22,1.110390092,3.811070452,-0.024390188,1.084094118,1.094982353,108,1.180941176,1.171098039,4830.1,5280.1,-5.31E-05,5310.1,14100.1,-1.27E-05,1.140933573,0.017712762,300.1,2910.1,5.39E-05
0414B2,30.1,0.062529412,270.1,1.063705882,300.1,1.071529412,330.1,1.075647059,0.354234646,0.145048337,0.007837833,2,22,1.100133508,3.73465536,-0.024503133,1.076894118,1.086982353,165,1.179882353,1.177921569,4950.1,5550.1,-1.37E-05,5580.1,10650.1,-9.00E-06,1.158079931,0.008114899,300.1,3420.1,5.44E-05
0414B2,30.1,0.057529412,270.1,1.069705882,300.1,1.075529412,330.1,1.087647059,0.365355335,0.135968199,0.008085427,2,22,1.108744742,3.841011097,-0.024613449,1.084694118,1.095182353,103,1.197764706,1.172627451,3180.1,3600.1,-6.69E-06,3630.1,14100.1,-1.41E-05,1.141687227,0.022656729,300.1,3180.1,4.92E-05
0414B2,30.1,0.063529412,270.1,1.092705882,300.1,1.098529412,330.1,1.102647059,0.355613672,0.152624347,0.007762825,2,22,1.126782064,3.752555912,-0.024897966,1.105694118,1.114582353,206,1.212882353,1.202411765,3420.1,4020.1,-1.96E-05,4050.1,14100.1,-1.33E-05,1.172502334,0.020942954,300.1,3420.1,5.06E-05
0415B2,60.1,0.078882353,300.1,1.052529412,330.1,1.057647059,360.1,1.062352941,0.323874246,0.123474573,0.007518736,2,13,1.107111038,4.019195811,-0.022076351,1.052164706,1.0409,13,1.062352941,1.056745098,510.1,4020.1,-6.88E-05,4050.1,14130.1,-8.03E-06,0.896031419,0.013012077,0,0,0
0415B2,60.1,0.075882353,300.1,1.046529412,330.1,1.052647059,360.1,1.065352941,0.328006312,0.117806699,0.007654344,2,14,1.091575387,4.13136756,-0.022590971,1.051364706,1.0423,13,1.065352941,1.056745098,510.1,3660.1,-9.26E-05,3690.1,14130.1,-7.66E-06,0.875061689,0.013349608,0,0,0
0415B2,60.1,0.079882353,300.1,1.042529412,330.1,1.054647059,360.1,1.059352941,0.321106275,0.122221352,0.007523174,2,13,1.105497659,3.981901714,-0.021744492,1.051964706,1.0458,13,1.059352941,1.056745098,540.1,3120.1,-3.51E-05,3150.1,14100.1,6.98E-07,1.01706686,0.011788109,0,0,0
0415B2,60.1,0.080882353,270.1,0.972705882,300.1,1.044529412,330.1,1.058647059,0.355298013,0.092803294,0.009010066,2,14,1.099518859,3.983851207,-0.021865199,1.042094118,1.047082353,13,1.070352941,1.064411765,540.1,3120.1,-4.66E-05,3150.1,14100.1,-2.29E-06,1.002930247,0.012502565,0,0,0
0416B2,30.1,0.081529412,240.1,1.165058824,270.1,1.189705882,300.1,1.197529412,0.379937574,0.158680961,0.008780325,2,33,1.256641096,3.589021673,-0.025543571,1.201658824,1.226411765,83,1.374117647,1.348392157,2490.1,3150.1,-4.83E-05,6930.1,13380.1,-1.50E-05,1.2624439,0.015110483,270.1,2130.1,0.000139752
0416B2,30.1,0.079529412,240.1,1.157058824,270.1,1.181705882,300.1,1.195529412,0.382501379,0.153213743,0.008899006,2,33,1.254910692,3.620369943,-0.025443915,1.196858824,1.218811765,74,1.343823529,1.33754902,2160.1,3150.1,-3.19E-05,7380.1,14100.1,-1.12E-05,1.247053072,0.012294805,270.1,2160.1,0.00012874
0416B2,30.1,0.083529412,240.1,1.176058824,270.1,1.197705882,300.1,1.209529412,0.377817905,0.160332746,0.008776062,2,23,1.263754925,3.602794803,-0.025712213,1.212458824,1.239411765,86,1.369352941,1.362666667,2460.1,3150.1,-4.02E-05,6000.1,10620.1,-9.70E-06,1.303606452,0.008513569,270.1,2100.1,0.000143187
0416B2,30.1,0.087529412,240.1,1.185058824,270.1,1.205705882,300.1,1.217529412,0.372224688,0.168100811,0.00861169,2,22,1.267394745,3.556865839,-0.025787457,1.221658824,1.246611765,69,1.363294118,1.355326797,2130.1,3240.1,-3.10E-05,3270.1,14100.1,-1.67E-05,1.293044903,0.027448744,270.1,2130.1,0.000127027
0801A1,30.1,0.1325,210.1,1.122055556,240.1,1.177277778,270.1,1.164833333,0.356055826,0.198410426,0.008700417,2,13,1.184381303,3.084358965,-0.027459503,1.162066667,1.164044445,12,1.181111111,1.171814815,480.1,1350.1,-0.000123864,3360.1,5370.1,-1.53E-05,1.055605392,0.008620113,0,0,0
0801A1,30.1,0.1375,240.1,1.169277778,270.1,1.169833333,300.1,1.173055556,0.305788234,0.246252432,0.006980922,2,13,1.191642471,2.950392843,-0.025935342,1.175311111,1.175177778,16,1.187666667,1.176185185,480.1,1380.1,-0.000138672,3420.1,4560.1,2.17E-05,0.998304843,0.010432134,0,0,0
0801A1,30.1,0.1375,240.1,1.146277778,270.1,1.145833333,300.1,1.155055556,0.302950191,0.234182467,0.007100857,2,13,1.173798015,2.964796111,-0.025537588,1.155511111,1.154777778,12,1.168111111,1.161814815,480.1,3450.1,-9.57E-05,4410.1,6720.1,7.13E-06,0.996724359,0.00942532,0,0,0
0801A1,30.1,0.1345,240.1,1.140277778,270.1,1.136833333,300.1,1.141055556,0.305351854,0.232907437,0.00709836,2,13,1.162752963,2.958145117,-0.025568732,1.144711111,1.143377778,12,1.159111111,1.148814815,480.1,2790.1,-9.63E-05,3390.1,5010.1,-2.73E-05,0.984571717,0.012055644,0,0,0
0802A1,30.1,0.1415,210.1,1.098055556,240.1,1.153277778,270.1,1.152833333,0.341499417,0.201673889,0.008519181,2,13,1.172975201,2.943276591,-0.026213857,1.145066667,1.151744445,55,1.202277778,1.196111111,1620.1,2340.1,-6.26E-05,4830.1,8010.1,-2.93E-05,1.115236241,0.015670029,240.1,1620.1,6.02E-05
0802A1,30.1,0.1525,210.1,1.109055556,240.1,1.152277778,270.1,1.152833333,0.330683248,0.21510392,0.008255608,2,13,1.174813806,2.832355641,-0.025960012,1.148066667,1.154744445,51,1.200333333,1.196740741,1590.1,2310.1,-4.98E-05,3330.1,5790.1,-4.01E-05,1.141808568,0.016064094,240.1,1590.1,5.70E-05
0802A1,30.1,0.1485,210.1,1.117055556,240.1,1.172277778,270.1,1.160833333,0.336311096,0.21619499,0.008282702,2,13,1.183441544,2.895240449,-0.026580529,1.158866667,1.163144445,57,1.200222222,1.195388889,1620.1,2340.1,-5.76E-05,6540.1,8010.1,-2.90E-05,1.081463333,0.013379614,0,0,0
0802A1,30.1,0.1405,210.1,1.127055556,240.1,1.179277778,270.1,1.178833333,0.347026053,0.200586945,0.008656189,2,13,1.198804077,2.980643488,-0.026299802,1.170866667,1.174644445,12,1.192111111,1.183481482,690.1,1290.1,-3.44E-05,6060.1,8010.1,-7.78E-06,1.088638047,0.007831883,0,0,0
0803A1,30.1,0.1295,240.1,1.138277778,270.1,1.137833333,300.1,1.146055556,0.310512971,0.232329631,0.007124431,2,27,1.177722582,3.009634407,-0.025749601,1.150911111,1.159477778,56,1.2485,1.247,1650.1,2130.1,-6.82E-05,3240.1,5910.1,-1.33E-05,1.211954938,0.009145996,270.1,1650.1,0.000136418
0803A1,30.1,0.1555,210.1,1.097055556,240.1,1.153277778,270.1,1.153833333,0.325623228,0.200024391,0.008533959,2,13,0.946672638,1.063227697,-0.01866107,1.149666667,1.164544445,89,1.2625,1.254407407,1650.1,2160.1,-6.07E-05,3270.1,8010.1,-3.13E-05,1.204966457,0.022821029,240.1,1650.1,0.000125185
0803A1,30.1,0.1355,240.1,1.133277778,270.1,1.132833333,300.1,1.142055556,0.303413966,0.23340639,0.007069679,2,13,1.16618556,2.929353401,-0.02520673,1.146711111,1.157977778,102,1.263444444,1.261074074,1770.1,2280.1,-5.55E-05,2310.1,5940.1,-2.17E-05,1.235163707,0.013252582,270.1,1770.1,0.000141968
0803A1,30.1,0.1335,210.1,1.083055556,240.1,1.145277778,270.1,1.142833333,0.348906678,0.188440831,0.008752343,2,28,1.188326885,2.902148686,-0.024651356,1.138666667,1.155944445,140,1.278388889,1.255,1740.1,2280.1,-4.99E-05,3900.1,5880.1,-1.58E-05,1.237728026,0.007680684,240.1,1740.1,0.00016147
0804A1,30.1,0.1235,210.1,1.091055556,240.1,1.144277778,270.1,1.144833333,0.363109958,0.1823625,0.00895248,2,13,1.176440125,3.062855262,-0.026138959,1.141266667,1.159944445,114,1.335388889,1.298796296,3480.1,6300.1,-4.59E-05,6330.1,8010.1,-1.05E-05,1.218501787,0.004440801,240.1,1920.1,0.000153619
0804A1,30.1,0.1255,240.1,1.140277778,270.1,1.138833333,300.1,1.146055556,0.315245917,0.237774118,0.007053664,2,13,1.171327237,3.027933662,-0.026380183,1.154311111,1.166077778,97,1.294444444,1.284037037,1770.1,2220.1,-7.39E-05,0,0,0,0,0,270.1,1770.1,0.000170384
0804A1,30.1,0.1225,240.1,1.145277778,270.1,1.140833333,300.1,1.153055556,0.319327351,0.22675049,0.007253696,2,13,1.177953599,3.051900399,-0.025852114,1.157511111,1.169277778,99,1.272277778,1.270018519,1680.1,2160.1,-6.50E-05,2550.1,4890.1,-1.20E-05,1.258883263,0.008442784,270.1,1680.1,0.000134339
0804A1,30.1,0.1205,210.1,1.109055556,240.1,1.161277778,270.1,1.156833333,0.369935721,0.183645487,0.00900288,2,21,1.034824906,-1.10368921,-0.006926832,1.155866667,1.173844445,134,1.287166667,1.279722222,1710.1,2160.1,-1.57E-05,6030.1,8010.1,-2.80E-05,1.197368159,0.011391844,240.1,1710.1,0.000134976
0805A2,30.1,0.076733333,300.1,1.0282,330.1,1.044533333,360.1,1.064933333,0.288358753,0.136060674,0.007150184,2,14,1.090095928,3.52730514,-0.020172321,1.0408,1.026706667,13,1.064933333,1.048577778,480.1,3810.1,-0.000133875,3840.1,5220.1,-1.33E-05,0.781178723,0.007063865,0,0,0
0805A2,30.1,0.075733333,300.1,1.0242,330.1,1.039533333,360.1,1.031933333,0.289383189,0.134047415,0.007175672,2,13,1.095488234,3.471138897,-0.019623736,1.0294,1.018506667,12,1.039533333,1.031888889,510.1,2550.1,-0.000179415,3330.1,5280.1,-1.81E-05,0.818993939,0.008217977,0,0,0
0805A2,30.1,0.072733333,300.1,1.0142,330.1,1.035533333,360.1,1.027933333,0.292783958,0.129470351,0.007247056,2,13,1.091728805,3.480367375,-0.019422905,1.0262,1.015906667,12,1.035533333,1.025888889,510.1,3750.1,-0.000114308,4110.1,5190.1,-7.16E-05,0.800762162,0.012033878,0,0,0
0805A2,30.1,0.063733333,300.1,0.9942,330.1,1.017533333,360.1,1.018933333,0.305247854,0.114239917,0.007547555,2,13,1.086214392,3.529094863,-0.01883217,1.01,1.001706667,13,1.018933333,1.016577778,510.1,4620.1,-9.94E-05,5640.1,7290.1,3.71E-08,0.800107143,0.0049985,0,0,0
0805F2,30.1,0.0764,270.1,0.98212,300.1,0.9882,330.1,0.9918,0.319216351,0.165957235,0.007002663,2,14,1.017274313,3.098977691,-0.021747547,0.992768,0.994036,13,1.00488,0.99784,510.1,5640.1,-0.000112386,5670.1,10560.1,-6.09E-06,0.676239268,0.006054604,0,0,0
